Species
Mediopyxis helysia
Megabalanus coccopoma
Megabalanus tintinnabulum
Megabalanus tulipiformis
Melanella orientalis
Melanochlamys diomedea
Melanoides tuberculata
Melanothamnus harveyi
Melanothamnus japonicus
Melanothamnus sphaerocarpus
Melibe viridis
Melicertus hathor
Melita nitida
Melithaea erythraea
Membranipora membranacea
Menaethius monoceros
Menippe mercenaria
Mercenaria mercenaria
Mesanthura romulea
Mesocalanus tenuicornis
Mesocyclops isabellae isabellae
Mesocyclops pehpeiensis
Metacalanus acutioperculum
Metacarcinus novaezelandiae
Metapenaeopsis aegyptia
Metapenaeopsis mogiensis consobrina
Metapenaeus affinis
Metapenaeus monoceros
Metapenaeus stebbingi
Metasychis gotoi
Metaxia bacillum
Micippa thalia
Microcirce consternans
Microcosmus exasperatus
Microcosmus squamiger
Micromesistius poutassou
Microphthalmus similis
Micropogonias undulatus
Microporella ciliata
Microporella coronata
Microporella harmeri
Micropterus dolomieu
Micropterus salmoides
Miliolinella fichteliana
Millepora alcicornis
Millerigobius macrocephalus
Mimachlamys sanguinea
Mitrapus oblongus
Mitrella psilla
Mizuhopecten yessoensis
Mnemiopsis leidyi
Mnestia girardi
Modiolus auriculatus
Moerisia inkermanica
Molgula manhattensis
Molgula plana
Molva sp.
Monetaria annulus
Monilicaecum ventricosum
Monocorophium acherusicum
Monocorophium insidiosum
Monocorophium sextonae
Monocorophium uenoi
Monodacna colorata
Monophorus perversus
Monopylephorus limosus
Monosporus indicus
Monotaxis grandoculis
Monotigma lauta
Monotygma fulva
Monotygma lauta
Monotygma watsoni
Monstrilla grandis
Monstrilla helgolandica
Monstrilla longicornis
Morone saxatilis
Morula aspera
Muceddina multispinosa
Mucropetraliella thenardii
Mugil soiuy
Mulinia lateralis
Muraenesox cinereus
Murchisonella columna
Murchisonella mediterranea
Murchisonella sp.
Murex (Murex) forskoehlii
Murex brandardis
Murex forskoehlii
Musculus coenobitus
Mya arenaria
Mycale (Carmia) micracanthoxea
Mycale (Carmia) senegalensis
Mycale macginitei
Mycteroperca fusca
Myicola ostreae
Mylopharyngodon piceus
Myra subgranulata
Myriactula rivulariae
Myrianida convoluta
Myrionema strangulans
Myriophyllum sibiricum
Mytilaster lineatus
Mytilaster minimus
Mytilicola intestinalis
Mytilicola orientalis
Mytilopsis leucophaeata
Mytilopsis sallei
Mytilus edulis
Mytilus galloprovincialis
Mytilus trossulus
Myxicola infundibulum
Naineris setosa
Nanostrea fluctigera
Naria turdus
Nassa situla
Nassarius (Zeuxis) concinnus
Nassarius concinnus
Nassarius mutabilis
Nassarius obvelatus
Navicula finmarchica
Neanthes agulhana
Neanthes willeyi
Necora puber
Nemalion elminthoides
Nemalion vermiculare
Nemipterus randalli
Nemopsis bachei
Neocalanus gracilis
Neoceratium candelabrum
Neodenticula seminae
Neodexiospira brasiliensis
Neodexiospira steueri
Neogobius fluviatilis
Neogobius kessleri
Neogobius melanostomus
Neomeris annulata
Neomysis americana
Neopseudocapitella brasiliensis
Neopyropia koreana
Neopyropia yezoensis
Neosiphonia flavimarina
Neosiphonia sphaerocarpa
Nephtys ciliata
Neptunea arthritica
Nereis anomala
Nereis jacksoni
Nereis persica
Nerita sanguinolenta
Nikoides sibogae
Nippoleucon hinumensis
Nitellopsis obtusa
Nitidotellina lux
Nitophyllum stellato-corticatum
Nitzschia sigmoidea
Noctiluca scintillans
Nolella gigantea
Nonionella stella
Notocochlis gualteriana
Notomastus aberans
Notomastus mossambicus
Notopus dorsipes
Notopygos crinita
Nototeredo norvagica
Novafabricia infratorquata
Obelia dichotoma
Obesogammarus crassus
Oblimopa multistriata
Ocenebra erinaceus
Ocinebrellus inornatus
Octactis octonaria
Octopus cyanea
Oculina oculina patagonica
Oculina patagonica
Odessia maeotica
Odetta zekiergeni
Odontella sinensis
Odontodactylus scyllarus
Odostomia lorioli
Oedalechilus labeo
Ogyrides mjoebergi
Oithona brevicornis brevicornis
Oithona davisae
Oithona plumifera
Oithona setigera
Oithona similis
Okenia pellucida
Okenia picoensis
Olindias singularis
Omobranchus punctatus
Onchocleidus dispar
Oncorhynchus clarkii
Oncorhynchus gorbuscha
Oncorhynchus keta
Oncorhynchus kisutch
Oncorhynchus mykiss
Oncorhynchus nerka
Oncorhynchus tshawytscha
Onisimus sextoni
Onuphis eremita oculata
Ophiactis macrolepidota
Ophiactis savignyi
Ophioblennius atlanticus
Ophiocoma scolopendrina
Ophryotrocha diadema
Ophryotrocha japonica
Oplegnathus fasciatus
Orchestia cavimana
Orchestia gammarellus
Oreochromis mossambicus
Oreochromis niloticus niloticus
Oryzias sinensis
Oscilla galilae
Oscilla jocosa
Oscilla virginiae
Osmundea oederi
Ostorhinchus fasciatus
Ostracion cubicum
Ostracoblabe implexa
Ostrea angasi
Ostrea denselamellosa
Ostrea equestris
Ostrea puelchana
Ostrea stentina
Ostreid herpesvirus 1
Ostreopsis ovata
Ostreopsis siamensis
Ova canalifera
Owenia borealis
Oxydromus humesi
Oxynoe viridis
Oxyphysis oxytoxoides
Oxytoxum criophilum
Oxytoxum gladiolus
Oxytoxum variabile
Oxyurichthys papuensis
Oxyurichthys petersii
Pachycordyle michaeli
Pachyegis brunnea
Pachygrapsus marmoratus
Pachygrapsus transversus
Pachymeniopsis gargiuloi
Pachymeniopsis lanceolata
Pacifastacus leniusculus
Pacificincola perforata
Padina boergesenii
Padina boryana
Pagrus major
Pagurus longicarpus
Palaemon adspersus
Palaemon elegans
Palaemon longirostris
Palaemon macrodactylus
Palaemonella rotumana
Palisada intermedia
Palisada maris-rubri
Palisada perforata
Palmadusta lentiginosa
Palola valida
Pampus argenteus
Pandalus latirostris
Panulirus guttatus
Panulirus longipes longipes
Panulirus ornatus
Papenfussiella kuromo
Paphia textile
Papillicardium papillosum
Papilloculiceps longiceps
Parablennius incognitus
Parablennius pilicornis
Paracanthurus hepatus
Paracaprella pusilla
Paracartia grani
Paracerceis sculpta
Paradella dianae
Paradoxostoma angliorum
Paradyte crinoidicola
Parahyotissa imbricata
Paralaeospira malardi
Paraleucilla magna
Paralichthys lethostigma
Paralithodes camtschaticus
Parametopella cypris
Paramphiascella vararensis
Paramysis (Mesomysis) intermedia
Paramysis (Serrapalpisis) lacustris
Paranais botniensis
Paranais frici
Paranthias furcifer
Paranthura japonica
Paraonides nordica
Paraphyllina ransoni
Parapilumnus malardi
Paraprionospio coora
Parasagitta setosa
Parasmittina alba
Parasmittina egyptiaca
Parasmittina multiaviculata
Parasmittina protecta
Parasmittina serruloides
Parasmittina spondylicola
Parasmittina trispinosa
Paratapes textilis
Paratenuisentis ambiguus
Parexocoetus mento
Parkermavella globifera
Parorchis avitus
Parthenina cossmanni
Parthenina typica
Parupeneus forsskali
Parviphycus pannosus
Parvocalanus crassirostris
Parvocalanus elegans
Parvocalanus latus
Parvocaulis parvulus
Pascahinnites coruscans
Patella vulgata
Paucibranchia adenensis
Pectinatella magnifica
Pegophysema philippiana
Pelates quadrilineatus
Pempheris rhomboidea
Penaeus aztecus
Penaeus hathor
Penaeus japonicus
Penaeus pulchricaudatus
Penaeus semisulcatus
Peneroplis arietinus
Penilia avirostris
Pennaria disticha
Perccottus glenii
Percnon gibbesi
Perforatus perforatus
Periclimenes calmani
Peridiniella catenata
Peridiniella danica
Peridiniopsis polonicum
Peridinium quadridentatum
Perinereis nuntia
Perisesarma alberti
Perkinsus chesapeaki
Perkinsus olsenii
Perkinsyllis augeneri
Perna perna
Perophora japonica
Perophora listeri
Perophora multiclathrata
Perophora viridis
Petalonia binghamiae
Petalonia fascia
Petricolaria pholadiformis
Petromyzon marinus
Petroscirtes ancylodon
Petrospongium rugosum
Peyssonnelia conchicola
Peyssonnelia rosa-marina
Pfiesteria piscicida
Pfiesteria shumwayae
Phaenna spinifera
Phaeocystis pouchetii
Phallusia mammillata
Phallusia nigra
Pherusella brevituba
Phialella quadrata
Phidiana militaris
Philinopsis cyanea
Philinopsis speciosa
Phorbas tenacior
Phorcus lineatus
Phoronis hippocrepia
Phoronis psammophila
Phoronopsis harmeri
Photis lamellifera
Phrix spatulata
Phyllodicola petiti
Phyllodoce groenlandica
Phyllodoce longifrons
Phyllodoce mucosa
Phyllopodopsyllus bradyi
Phyllorhiza punctata
Physa sp.
Physella acuta
Piaractus brachypomus
Pigrogromitus timsanus
Pikea californica
Pileolaria berkeleyana
Pileolaria militaris
Pilumnoides inglei
Pilumnopeus vauquelini
Pilumnus hirtellus
Pilumnus minutus
Pilumnus spinifer
Pinctada imbricata radiata
Pinctada margaritifera
Pinguipes brasilianus
Pinnularia trevelyana
Pisinna glabrata
Pisione guanche
Pisodonophis semicinctus
Pista unibranchia
Plagiolemma distortum
Plagusia squamosa
Planaxis savignyi
Planiliza haematocheila
Planogypsina acervalis
Planorbarius corneus
Planorbella duryi
Planostrea pestigris
Platax teira
Platichthys flesus
Platorchestia platensis
Platycephalus armatus
Platycephalus indicus
Platynereis cf australis
Platysiphonia caribaea
Plecoglossus altivelis altivelis
Pleopis polyphaemoides
Pleurobranchus forskalii
Pleurosigma planctonicum
Pleurosigma simonsenii
Plicatula plicata
Plocamium secundatum
Plocamopherus ocellatus
Plotosus lineatus
Plumatella casmiana
Plumularia obliqua
Plumularia setacea
Podon intermedius
Poecilia reticulata
Pollia dorbignyi
Pollicipes pollicipes
Polyandrocarpa zorritensis
Polycarpa gracilis
Polycera hedgpethi
Polycerella emertoni
Polycirrus twisti
Polyclinum aurantium
Polyclinum constellatum
Polydora aggregata
Polydora ciliata
Polydora colonia
Polydora cornuta
Polydora hoplura
Polydora onagawaensis
Polydora triglanda
Polydora websteri
Polylabris cf. mamaevi
Polyodon spathula
Polyopes lancifolius
Polysiphonia atlantica
Polysiphonia morrowii
Polysiphonia paniculata
Polysiphonia schneideri
Polysiphonia senticulosa
Polysiphonia subtilissima
Pomacanthus imperator
Pomacanthus maculosus
Pomadasys stridens
Pomatoschistus bathi
Pontastacus leptodactylus
Ponticola kessleri
Pontogammarus robustoides
Porcellidium ovatum
Poropila dubia
Porphyra minor
Porphyra tenera
Porphyra umbilicalis
Porphyra yezoensis
Porphyrostromium boryanum
Portunus (Portunus) pelagicus
Portunus segnis
Potamocorbula amurensis
Potamopyrgus antipodarum
Potamothrix bavaricus
Potamothrix bedoti
Potamothrix hammoniensis
Potamothrix heuscheri
Potamothrix moldaviensis
Potamothrix vejdovskyi
Praunus flexuosus
Predaea huismanii
Priacanthus sagittarius
Primavelans glabricollaris
Prionace glauca
Prionospio aluta
Prionospio pulchra
Prionospio pygmaeus
Prionospio saccifera
Proameira simplex
Proasellus coxalis
Proboscia indica
Procambarus acutus
Procambarus clarkii
Procambarus fallax f. virginalis
Procambarus virginalis
Proceraea cornuta
Pronoctiluca pelagica
Prorocentrum borbonicum
Prorocentrum cordatum
Prorocentrum dentatum
Prorocentrum emarginatum
Prorocentrum gracile
Prorocentrum levis
Prorocentrum lima
Prorocentrum mexicanum
Prorocentrum triestinum
Prosphaerosyllis longipapillata
Prosuberites longispinus
Proterorhinus marmoratus
Proterorhinus nasalis
Protoceratium reticulatum
Protocystis swerei
Protodorvillea biarticulata
Protodorvillea egena
Protomonostroma undulatum
Protoperidinium minutum
Protoperidinium parthenopes
Protula tubularia
Psammacoma gubernaculum
Psammoryctides moravicus
Psammotreta praerupta
Psenes pellucidus
Pseudechidna brummeri
Pseudo-nitzschia australis
Pseudo-nitzschia calliantha
Pseudo-nitzschia inflatula
Pseudo-nitzschia multistriata
Pseudo-nitzschia obtusa
Pseudo-nitzschia pungens
Pseudobacciger harengulae
Pseudobiceros stellae
Pseudoceros duplicinctus
Pseudochama corbierei
Pseudochattonella farcimen
Pseudochattonella verruculosa
Pseudocuma (Stenocuma) graciloides
Pseudocuma (Stenocuma) graciloides
Pseudodactylogyrus anguillae
Pseudodactylogyrus bini
Pseudodiaptomus marinus
Pseudolithoderma roscoffense
Pseudominolia nedyma
Pseudomyicola spinosus
Pseudonereis anomala
Pseudopolydora paucibranchiata
Pseudopotamilla reniformis
Pseudorasbora parva
Pseudorhaphitoma iodolabiata
Pseudosolenia calcar-avis
Psiloteredo megotara
Pteragogus pelycus
Pteragogus trispilus
Pteria hirundo
Pterocladiella capillacea
Pterocladiella melanoidea
Pterois miles
Pterois volitans
Pteroplatytrygon violacea
Pteropurpura (Ocinebrellus) inornata
Pterosiphonia pinnulata
Pterosiphonia tanakae
Pterosperma cristatum
Pterosperma joergenseni
Ptilohyale explorator
Ptilohyale littoralis
Puellina innominata
Punctaria latifolia
Punctaria tenuissima
Purpuradusta gracilis notata
Pycnoclavella communis
Pycnoclavella taureanensis
Pylaiella littoralis
Pyramimonas longicauda
Pyrgulina fischeri
Pyrgulina nana
Pyrgulina pirinthella
Pyrgulina pupaeformis
Pyrodinium bahamense
Pyromaia tuberculata
Pyropia koreana
Pyropia leucosticta
Pyropia njordii
Pyrunculus fourierii
Pyura tessellata
Quistadrilus multisetosus
Rachycentron canadum
Radicilingua thysanorhizans
Raeta pulchella
Rangia cuneata
Rapana venosa
Rastrelliger kanagurta
Rathkea octopunctata
Redicirce sulcata
Redicrice sulcata
Reptadeonella violacea
Reteporella jermanensis
Retusa desgenettii
Rhabdosargus haffara
Rhincalanus sp.
Rhinoclavis (Proclava) kochi
Rhinoclavis (Rhinoclavis) sinensis
Rhinoclavis kochi
Rhinoclavis sinensis
Rhithropanopeus harrisii
Rhizogeton nudus
Rhizosolenia calcar-avis
Rhizosolenia setigera
Rhodophysema georgei
Rhodosoma turcicum
Rhodymenia erythraea
Rhopilema nomadica
Rhynchoconger trewavasae
Rhynchozoon larreyi
Rimapenaeus similis
Rissoina ambigua
Rissoina bertholleti
Rissoina spirata
Robertgurneya ecaudata
Robertgurneya rostrata
Ruditapes decussatus
Ruditapes philippinarum
Rugalucina angela
Rugulopteryx okamurae
Rutilus kutum
Sabella spallanzanii
Sabellaria spinulosa
Sabia conica
Saccharina japonica
Saccostrea cucullata
Saccostrea glomerata
Saduria entomon
Salmo ischchan
Salmo salar
Salmo trutta
Salpingella decurtata
Salpingella sp.
Salvelinus fontinalis
Salvelinus namaycush
Sander lucioperca
Sarcodiotheca gaudichaudii
Sarconema filiforme
Sarconema scinaioides
Sardinella aurita
Sardinella gibbosa
Sargassum furcatum
Sargassum hornschuchii
Sargassum hystrix
Sargassum muticum
Sargassum polyceratium
Sargocentron rubrum
Saron marmoratus
Sarpa salpa
Sarsameira parva
Sarsamphiascus parvus
Sarsamphiascus tenuiremis
Saurida lessepsianus
Saurida macrolepis
Saurida undosquamis
Savignyella lafontii
Savoryella lignicola
Scageliopsis patens
Scaliola elata
Scartella cristata
Scarus ghobban
Scatophagus argus
Scherocumella gurneyi
Schizobrachiella verrilli
Schizoporella errata
Schizoporella japonica
Schizoporella pungens
Schizoporella unicornis
Schizoretepora hassi
Schottera nicaeensis
Schyzocotyle acheilognathi
Sciaenops ocellatus
Scolecetrix sp.
Scolionema suvaense
Scomberomorus commerson
Scrippsiella acuminata
Scrippsiella donghaiensis
Scrippsiella operosa
Scruparia ambigua
Scrupocellaria jolloisi
Scrupocellaria scrupea
Scrupocellaria scruposa
Scyllarus caparti
Scyllarus subarctus
Scytosiphon dotyi
Scytosiphon lomentaria
Sebastes schlegelii
Sebastiscus marmoratus
Sepia gibba
Sepia pharaonis
Sepioteuthis lessoniana
Septifer bilocularis
Septifer cumingii
Septifer forskali
Serranus hepatus
Sertularia marginata
Sertularia thecocarpa
Sicyonia lancifer
Sigambra tentaculata
Siganus fuscescens
Siganus luridus
Siganus rivulatus
Silhouettea aegyptia
Sillago sihama
Sillago suezensis
Sinanodonta woodiana
Sinelobus stanfordi
Sinelobus vanhaareni
Sinophysis canaliculata
Sinotaia quadrata
Siphonaria crenata
Siphonaria pectinata
Sirpus monodi
Sirpus zariquieyi
Skeletonema subsalsum
Skistodiaptomus pallidus
Smaragdia souverbiana
Smittina nitidissima
Smittoidea prolifica
Solea senegalensis
Solenocera crassicornis
Soletellina rubra
Solieria chordalis
Solieria dura
Solieria filiformis
Solmundella bitentaculata
Sorites orbiculus
Sorsogona prionota
Sousa plumbea
Spartina alterniflora
Spartina densiflora
Spartina patens
Spartina townsendii var. anglica
Spartina x neyrauti
Spartina x townsendii
Sparus aurata
Spatoglossum asperum
Spatoglossum variabile
Spatulodinium pseudonoctiluca
Spermothamnion cymosum
Sphacelaria fusca
Sphaerococcus coronopifolius
Sphaeroma serratum
Sphaeroma walkeri
Sphaerotrichia divaricata
Sphaerotrichia firma
Sphaerozius nitidus
Sphenia rueppelli
Sphenia rueppellii
Sphoeroides pachygaster
Sphyraena chrysotaenia
Sphyraena flavicauda
Sphyraena obtusata
Sphyraena pinguis
Sphyrna zygaena
Spirobranchus kraussii
Spirobranchus latiscapus
Spirobranchus tetraceros
Spirorbis (Spirorbis) marioni
Spisula solidissima
Spondylus groschi
Spondylus multisetosus
Spondylus nicobaricus
Spondylus spinosus
Spongoclonium caribaeum
Spratelloides delicatulus
Spyridia hypnoides
Stenothoe georgiana
Stephanolepis diaspros
Stephanopyxis palmeriana
Stephanopyxis turris
Stephos cryptospinosus
Stephos marsalensis
Sternaspis scutata
Sternodromia spinirostris
Sticteulima lentiginosa
Stictyosiphon soriferus
Stolephorus indicus
Stolephorus insularis
Stomatella impertusa
Stomega lorioli
Stomolophus meleagris
Stramonita haemastoma
Stratiotes aloides
Streblosoma pseudocomatus
Streblospio benedicti
Streblospio eridani
Streblospio gynobranchiata
Streptosyllis varians
Strongylocentrotus intermedius
Styela canopus
Styela clava
Styela plicata
Stylocheiron sp.
Stylochus flevensis
Stylonema alsidii
Stylonema cornu-cervi
Stypopodium schimperi
Suberites massa
Sycon raphanus
Sycon scaldiense
Syllidia armata
Syllis bella
Syllis gracilis
Syllis hyllebergi
Syllis pectinans
Syllis schulzi
Symphyocladia marchantioides
Symphyocladiella dendroidea
Symplegma brakenhielmi
Symplegma rubra
Synagrops japonicus
Synanceia verrucosa
Synaptula reciprocans
Synchiropus sechellensis
Syngnathus acus
Synidotea laevidorsalis
Synidotea laticauda
Synurella ambulans
Syphonota geographica
Syracolithus dalmaticus
Syrnola cinctella
Syrnola fasciata
Syrnola lendix
Tachidiella minuta
Taeniastrotus sp.
Takayama tasmanica
Talochlamys multistriata
Tarebia granifera
Tasserkidrilus americanus
Taurulus bubalis
Tayuva lilacina
Tedania anhelans
Tellina compressa
Tellina valtonis
Telmatogeton japonicus
Tenellia adspersa
Terapon jarbua
Terapon puta
Terapon theraps
Terebella ehrenbergi
Terebella lapidaria
Teredo bartschi
Teredo navalis
Teredora malleolus
Tessepora atlanticum
Tetraclita rufotincta
Tetrancistrum polymorphus
Tetrancistrum strophosolenum
Tetrancistrum suezicus
Tetraodon fluviatilis
Tetrosomus gibbosus
Thais sacellum
Thalamita gloriensis
Thalamita indistincta
Thalamita poissonii
Thalassiosira hendeyi
Thalassiosira nordenskioeldii
Thalassiosira tealata
Tharyx dorsobranchialis
Tharyx killariensis
Thecadinium kofoidii
Thecadinium yashimaense
Thelepus japonicus
Theora lubrica
Thulinia microrchis
Tiaropsis multicirrata
Timarete punctata
Timoclea marica
Tintinnopsis directa
Tintinnopsis nudicauda
Tintinnopsis tocantinensis
Tiostrea chilensis
Tonicia atrata
Tonna pennata
Torpedo sinuspersici
Torquigener flavimaculosus
Tortanus discaudatus
Toxonidea insignis
Trachurus indicus
Trachysalambria palaestinensis
Transkeia bogii
Trapania toddi
Trapezium oblongum
Tremoctopus gracilis
Tribolodon brandtii
Tricellaria inopinata
Tricellaria occidentalis
Triconia minuta
Tridentiger barbatus
Tridentiger trigonocephalus
Trididemnum cereum
Trieres mobiliensis
Trieres regia
Trinchesia genovae
Trinectes maculatus
Tripos arietinus
Tripos candelabrus
Tripos macroceros
Tritia corniculum
Tritia neritea
Trivirostra triticum
Trochammina hadai
Trochus erithreus
Truncatella subcylindrica
Trypauchen vagina
Tubificoides benedii
Tubificoides heterochaetus
Tubificoides pseudogaster
Tubularia indivisa
Tuleariocaris neglecta
Turbonilla edgarii
Turbonilla flaianoi
Turritopsis nutricula
Tylerius spinosissimus
Tylosurus choram
Tylosurus crocodilus
Ulva australis
Ulva californica
Ulva chaugulii
Ulva compressa
Ulva gigantea
Ulva intestinalis
Ulva kylinii
Ulva lactuca
Ulva ohnoi
Ulva pertusa
Ulva rigida
Ulva stenophylla
Ulva tepida
Ulvaria obscura
Ulvaria splendens
Ulvella repens
Umbraulva dangeardii
Umbraulva olivascens
Undaria pinnatifida
Undatella quadrata
Upeneus moluccensis
Upeneus pori
Urnatella gracilis
Urocaridella pulchella
Uronema marinum
Urosalpinx cinerea
Vallicula multiformis
Vanderhorstia mertensi
Vanneaugobius canariensis
Varicopeza pauxilla
Varicorbula erythraeensis
Varicorbula gibba
Vaucheria dichotoma f. marina
Vaucheria longicaulis
Vaucheria velutina
Vertebrata fucoides
Vexillum (Pusia) depexum
Vexillum depexum
Victorella pavida
Vimba vimba
Virididentula dentata
Viriola bayani
Viviparus acerosus
Viviparus viviparus
Voorwindia tiberiana
Warnowia schuettii
Watersipora arcuata
Watersipora aterrima
Watersipora souleorum
Watersipora subatra
Watersipora subtorquata
Weinkauffia macandrewii
Wildemania miniata
Williamia gussoni
Womersleyella setacea
Xanthias lamarckii
Xenostrobus securis
Xylophaga dorsalis
Xylophaga praestans
Yoldia limatula
Zafra savignyi
Zafra selasphora
Zebrasoma xanthurum
Zebrus zebrus
Zeuxo (Parazeuxo) coralensis
Zeuxo holdichi
Zopfiella latipes
Zygoceros rhombus
